Id2,Id,Estimate; Total:,Estimate; Total: - With retirement income,Estimate; Total: - No retirement income
12017450500,1400000US12017450500,2173,726,1447
12017450500,1400000US12017450500,2063,700,1363
12017450500,1400000US12017450500,2063,700,1363
12017450500,1400000US12017450500,2025,680,1345
12017450500,1400000US12017450500,2025,680,1345
12017450500,1400000US12017450500,377,150,227
12017450601,1400000US12017450601,2002,334,1668
12017450601,1400000US12017450601,1940,316,1624
12017450601,1400000US12017450601,1946,316,1630
12017450601,1400000US12017450601,1922,316,1606
12017450601,1400000US12017450601,1922,316,1606
12017450601,1400000US12017450601,476,88,388
12017450602,1400000US12017450602,1901,625,1276
12017450602,1400000US12017450602,1661,602,1059
12017450602,1400000US12017450602,1698,602,1096
12017450602,1400000US12017450602,1654,602,1052
12017450602,1400000US12017450602,1678,602,1076
12017450701,1400000US12017450701,2871,1310,1561
12017450701,1400000US12017450701,2664,1196,1468
12017450701,1400000US12017450701,2680,1212,1468
12017450701,1400000US12017450701,2621,1187,1434
12017450701,1400000US12017450701,2637,1203,1434
12017450701,1400000US12017450701,537,309,228
12017450701,1400000US12017450701,543,281,262
12017450701,1400000US12017450701,646,327,319
12017450702,1400000US12017450702,3164,894,2270
12017450702,1400000US12017450702,2899,838,2061
12017450702,1400000US12017450702,2921,838,2083
12017450702,1400000US12017450702,2767,812,1955
12017450702,1400000US12017450702,2789,812,1977
12017450702,1400000US12017450702,535,209,326
12017450702,1400000US12017450702,534,130,404
12017450702,1400000US12017450702,736,101,635
12017450800,1400000US12017450800,1760,519,1241
12017450800,1400000US12017450800,1681,485,1196
12017450800,1400000US12017450800,1715,519,1196
12017450800,1400000US12017450800,1628,485,1143
12017450800,1400000US12017450800,1662,519,1143
12017450800,1400000US12017450800,290,23,267
12017450901,1400000US12017450901,1554,542,1012
12017450901,1400000US12017450901,1542,542,1000
12017450901,1400000US12017450901,1542,542,1000
12017450901,1400000US12017450901,1489,528,961
12017450901,1400000US12017450901,1489,528,961
12017450901,1400000US12017450901,377,120,257
12017450902,1400000US12017450902,1250,296,954
12017450902,1400000US12017450902,1182,277,905
12017450902,1400000US12017450902,1201,296,905
12017450902,1400000US12017450902,1182,277,905
12017450902,1400000US12017450902,1201,296,905
12017451000,1400000US12017451000,2798,1141,1657
12017451000,1400000US12017451000,2729,1114,1615
12017451000,1400000US12017451000,2743,1114,1629
12017451000,1400000US12017451000,2618,1099,1519
12017451000,1400000US12017451000,2618,1099,1519
12017451000,1400000US12017451000,676,313,363
12017451000,1400000US12017451000,653,285,368
12017451000,1400000US12017451000,628,281,347
12017451101,1400000US12017451101,696,217,479
12017451101,1400000US12017451101,688,217,471
12017451101,1400000US12017451101,688,217,471
12017451101,1400000US12017451101,675,204,471
12017451101,1400000US12017451101,675,204,471
12017451102,1400000US12017451102,2536,863,1673
12017451102,1400000US12017451102,2427,833,1594
12017451102,1400000US12017451102,2451,833,1618
12017451102,1400000US12017451102,2383,804,1579
12017451102,1400000US12017451102,2407,804,1603
12017451102,1400000US12017451102,440,220,220
12017451102,1400000US12017451102,496,198,298
12017451102,1400000US12017451102,448,242,206
12017451200,1400000US12017451200,1766,448,1318
12017451200,1400000US12017451200,1686,448,1238
12017451200,1400000US12017451200,1686,448,1238
12017451200,1400000US12017451200,1669,448,1221
12017451200,1400000US12017451200,1669,448,1221
12017451200,1400000US12017451200,326,113,213
12017451300,1400000US12017451300,1291,407,884
12017451300,1400000US12017451300,1267,396,871
12017451300,1400000US12017451300,1291,407,884
12017451300,1400000US12017451300,1242,389,853
12017451300,1400000US12017451300,1266,400,866
12017451400,1400000US12017451400,1581,464,1117
12017451400,1400000US12017451400,1540,464,1076
12017451400,1400000US12017451400,1559,464,1095
12017451400,1400000US12017451400,1513,454,1059
12017451400,1400000US12017451400,1532,454,1078
12017451400,1400000US12017451400,311,137,174
12017451400,1400000US12017451400,196,61,135
12017451400,1400000US12017451400,219,105,114
12017451400,1400000US12017451400,364,44,320
12017451501,1400000US12017451501,1620,487,1133
12017451501,1400000US12017451501,1545,487,1058
12017451501,1400000US12017451501,1545,487,1058
12017451501,1400000US12017451501,1529,487,1042
12017451501,1400000US12017451501,1529,487,1042
12017451502,1400000US12017451502,2905,731,2174
12017451502,1400000US12017451502,2856,731,2125
12017451502,1400000US12017451502,2884,731,2153
12017451502,1400000US12017451502,2720,703,2017
12017451502,1400000US12017451502,2748,703,2045
12017451502,1400000US12017451502,419,147,272
12017451601,1400000US12017451601,2189,1123,1066
12017451601,1400000US12017451601,2107,1086,1021
12017451601,1400000US12017451601,2152,1109,1043
12017451601,1400000US12017451601,2067,1046,1021
12017451601,1400000US12017451601,2112,1069,1043
12017451601,1400000US12017451601,287,133,154
12017451601,1400000US12017451601,520,251,269
12017451601,1400000US12017451601,395,221,174
12017451602,1400000US12017451602,2929,1306,1623
12017451602,1400000US12017451602,2907,1306,1601
12017451602,1400000US12017451602,2929,1306,1623
12017451602,1400000US12017451602,2894,1306,1588
12017451602,1400000US12017451602,2916,1306,1610
12017451602,1400000US12017451602,543,305,238
12017451602,1400000US12017451602,622,248,374
12017451602,1400000US12017451602,631,315,316
12017451700,1400000US12017451700,2231,762,1469
12017451700,1400000US12017451700,2214,762,1452
12017451700,1400000US12017451700,2214,762,1452
12017451700,1400000US12017451700,2183,762,1421
12017451700,1400000US12017451700,2183,762,1421
12017451700,1400000US12017451700,432,210,222
12017451700,1400000US12017451700,610,154,456
12019030102,1400000US12019030102,2969,555,2414
12019030102,1400000US12019030102,2781,501,2280
12019030102,1400000US12019030102,2834,548,2286
12019030102,1400000US12019030102,2712,467,2245
12019030102,1400000US12019030102,2759,514,2245
12019030102,1400000US12019030102,611,172,439
12019030102,1400000US12019030102,569,181,388
12019030102,1400000US12019030102,438,63,375
12019030103,1400000US12019030103,1775,601,1174
12019030103,1400000US12019030103,1730,578,1152
12019030103,1400000US12019030103,1748,584,1164
12019030103,1400000US12019030103,1638,535,1103
12019030103,1400000US12019030103,1656,541,1115
12019030103,1400000US12019030103,315,145,170
12019030103,1400000US12019030103,305,124,181
12019030104,1400000US12019030104,1350,213,1137
12019030104,1400000US12019030104,1305,196,1109
12019030104,1400000US12019030104,1305,196,1109
12019030104,1400000US12019030104,1305,196,1109
12019030104,1400000US12019030104,1305,196,1109
12019030201,1400000US12019030201,3403,814,2589
12019030201,1400000US12019030201,2867,748,2119
12019030201,1400000US12019030201,2902,748,2154
12019030201,1400000US12019030201,347,46,301
12019030201,1400000US12019030201,347,46,301
12019030201,1400000US12019030201,2691,740,1951
12019030201,1400000US12019030201,2726,740,1986
12019030201,1400000US12019030201,347,46,301
12019030201,1400000US12019030201,347,46,301
12019030201,1400000US12019030201,540,212,328
12019030201,1400000US12019030201,436,126,310
12019030201,1400000US12019030201,376,138,238
12019030202,1400000US12019030202,3295,754,2541
12019030202,1400000US12019030202,2731,674,2057
12019030202,1400000US12019030202,2819,698,2121
12019030202,1400000US12019030202,2663,659,2004
12019030202,1400000US12019030202,2729,683,2046
12019030202,1400000US12019030202,332,98,234
12019030202,1400000US12019030202,574,135,439
12019030202,1400000US12019030202,516,125,391
12019030202,1400000US12019030202,310,31,279
12019030203,1400000US12019030203,4788,756,4032
12019030203,1400000US12019030203,3075,552,2523
12019030203,1400000US12019030203,3138,574,2564
12019030203,1400000US12019030203,1202,151,1051
12019030203,1400000US12019030203,1215,151,1064
12019030203,1400000US12019030203,304,31,273
12019030203,1400000US12019030203,264,31,233
12019030203,1400000US12019030203,328,31,297
12019030203,1400000US12019030203,264,31,233
12019030203,1400000US12019030203,76,22,54
12019030203,1400000US12019030203,489,56,433
12019030203,1400000US12019030203,2779,502,2277
12019030203,1400000US12019030203,2819,518,2301
12019030203,1400000US12019030203,1163,151,1012
12019030203,1400000US12019030203,1176,151,1025
12019030203,1400000US12019030203,304,31,273
12019030203,1400000US12019030203,328,31,297
12019030203,1400000US12019030203,296,50,246
12019030203,1400000US12019030203,319,56,263
12019030203,1400000US12019030203,394,54,340
12019030203,1400000US12019030203,440,118,322
12019030203,1400000US12019030203,735,245,490
12019030203,1400000US12019030203,265,33,232
12019030203,1400000US12019030203,209,48,161
12019030301,1400000US12019030301,3122,863,2259
12019030301,1400000US12019030301,2276,698,1578
12019030301,1400000US12019030301,2324,709,1615
12019030301,1400000US12019030301,659,90,569
12019030301,1400000US12019030301,2059,559,1500
12019030301,1400000US12019030301,2096,559,1537
12019030301,1400000US12019030301,659,90,569
12019030301,1400000US12019030301,516,172,344
12019030301,1400000US12019030301,541,196,345
12019030303,1400000US12019030303,1184,177,1007
12019030303,1400000US12019030303,876,177,699
12019030303,1400000US12019030303,876,177,699
12019030303,1400000US12019030303,777,177,600
12019030303,1400000US12019030303,777,177,600
12019030304,1400000US12019030304,1883,511,1372
12019030304,1400000US12019030304,1687,467,1220
12019030304,1400000US12019030304,1695,475,1220
12019030304,1400000US12019030304,1550,449,1101
12019030304,1400000US12019030304,1558,457,1101
12019030400,1400000US12019030400,776,170,606
12019030400,1400000US12019030400,620,156,464
12019030400,1400000US12019030400,632,156,476
12019030400,1400000US12019030400,538,134,404
12019030400,1400000US12019030400,550,134,416
12019030500,1400000US12019030500,1139,400,739
12019030500,1400000US12019030500,1037,349,688
12019030500,1400000US12019030500,1078,372,706
12019030500,1400000US12019030500,897,321,576
12019030500,1400000US12019030500,915,321,594
12019030600,1400000US12019030600,1978,455,1523
12019030600,1400000US12019030600,1638,407,1231
12019030600,1400000US12019030600,1638,407,1231
12019030600,1400000US12019030600,1557,407,1150
12019030600,1400000US12019030600,1557,407,1150
12019030600,1400000US12019030600,368,103,265
12019030701,1400000US12019030701,2705,862,1843
12019030701,1400000US12019030701,2494,746,1748
12019030701,1400000US12019030701,2540,777,1763
12019030701,1400000US12019030701,2391,733,1658
12019030701,1400000US12019030701,2437,764,1673
12019030701,1400000US12019030701,568,233,335
12019030701,1400000US12019030701,445,158,287
12019030701,1400000US12019030701,313,98,215
12019030701,1400000US12019030701,256,75,181
12019030702,1400000US12019030702,4751,899,3852
12019030702,1400000US12019030702,4127,775,3352
12019030702,1400000US12019030702,4161,775,3386
12019030702,1400000US12019030702,404,38,366
12019030702,1400000US12019030702,414,38,376
12019030702,1400000US12019030702,124,41,83
12019030702,1400000US12019030702,226,52,174
12019030702,1400000US12019030702,3939,755,3184
12019030702,1400000US12019030702,3967,755,3212
12019030702,1400000US12019030702,404,38,366
12019030702,1400000US12019030702,414,38,376
12019030702,1400000US12019030702,124,41,83
12019030702,1400000US12019030702,194,20,174
12019030702,1400000US12019030702,652,217,435
12019030702,1400000US12019030702,970,123,847
12019030702,1400000US12019030702,753,151,602
12019030702,1400000US12019030702,299,34,265
12019030702,1400000US12019030702,272,89,183
12019030703,1400000US12019030703,4135,979,3156
12019030703,1400000US12019030703,3844,892,2952
12019030703,1400000US12019030703,3942,892,3050
12019030703,1400000US12019030703,3695,837,2858
12019030703,1400000US12019030703,3727,837,2890
12019030703,1400000US12019030703,853,163,690
12019030703,1400000US12019030703,935,188,747
12019030703,1400000US12019030703,600,118,482
12019030703,1400000US12019030703,238,61,177
12019030703,1400000US12019030703,297,37,260
12019030801,1400000US12019030801,2075,846,1229
12019030801,1400000US12019030801,1917,832,1085
12019030801,1400000US12019030801,1917,832,1085
12019030801,1400000US12019030801,1871,832,1039
12019030801,1400000US12019030801,1871,832,1039
12019030801,1400000US12019030801,304,161,143
12019030801,1400000US12019030801,370,147,223
12019030802,1400000US12019030802,2507,689,1818
12019030802,1400000US12019030802,2131,583,1548
12019030802,1400000US12019030802,2131,583,1548
12019030802,1400000US12019030802,2071,548,1523
12019030802,1400000US12019030802,2071,548,1523
12019030802,1400000US12019030802,451,179,272
12019030802,1400000US12019030802,340,102,238
12019030902,1400000US12019030902,3516,795,2721
12019030902,1400000US12019030902,2791,675,2116
12019030902,1400000US12019030902,2858,675,2183
12019030902,1400000US12019030902,485,107,378
12019030902,1400000US12019030902,519,107,412
12019030902,1400000US12019030902,2637,629,2008
12019030902,1400000US12019030902,2674,629,2045
12019030902,1400000US12019030902,485,107,378
12019030902,1400000US12019030902,489,107,382
12019030902,1400000US12019030902,430,150,280
12019030902,1400000US12019030902,403,93,310
12019030902,1400000US12019030902,130,15,115
12019030902,1400000US12019030902,260,66,194
12019030903,1400000US12019030903,1479,363,1116
12019030903,1400000US12019030903,1267,321,946
12019030903,1400000US12019030903,1267,321,946
12019030903,1400000US12019030903,1257,321,936
12019030903,1400000US12019030903,1257,321,936
12019030903,1400000US12019030903,353,81,272
12019030904,1400000US12019030904,2611,838,1773
12019030904,1400000US12019030904,2149,559,1590
12019030904,1400000US12019030904,2149,559,1590
12019030904,1400000US12019030904,1970,507,1463
12019030904,1400000US12019030904,1970,507,1463
12019030904,1400000US12019030904,352,124,228
12019030904,1400000US12019030904,501,175,326
12019031101,1400000US12019031101,1042,313,729
12019031101,1400000US12019031101,917,298,619
12019031101,1400000US12019031101,917,298,619
12019031101,1400000US12019031101,902,289,613
12019031101,1400000US12019031101,902,289,613
12019031104,1400000US12019031104,1368,353,1015
12019031104,1400000US12019031104,1279,353,926
12019031104,1400000US12019031104,1279,353,926
12019031104,1400000US12019031104,1247,353,894
12019031104,1400000US12019031104,1247,353,894
12019031104,1400000US12019031104,148,70,78
12019031104,1400000US12019031104,301,62,239
12019031104,1400000US12019031104,322,96,226
12019031105,1400000US12019031105,821,196,625
12019031105,1400000US12019031105,812,187,625
12019031105,1400000US12019031105,821,196,625
12019031105,1400000US12019031105,791,187,604
12019031105,1400000US12019031105,800,196,604
