Id2,Id,Estimate; Total:,Estimate; Total: - Less than 5 minutes,Estimate; Total: - 5 to 9 minutes,Estimate; Total: - 10 to 14 minutes,Estimate; Total: - 15 to 19 minutes,Estimate; Total: - 20 to 24 minutes,Estimate; Total: - 25 to 29 minutes,Estimate; Total: - 30 to 34 minutes,Estimate; Total: - 35 to 39 minutes,Estimate; Total: - 40 to 44 minutes,Estimate; Total: - 45 to 59 minutes,Estimate; Total: - 60 to 89 minutes,Estimate; Total: - 90 or more minutes
12011030704,1400000US12011030704,1547,0,215,229,216,183,36,476,0,0,160,0,32
12011030704,1400000US12011030704,1202,0,133,215,172,169,36,312,0,0,133,0,32
12011030704,1400000US12011030704,1202,0,133,215,172,169,36,312,0,0,133,0,32
12011030705,1400000US12011030705,448,0,14,30,70,60,59,60,0,44,111,0,0
12011030705,1400000US12011030705,325,0,14,15,28,60,43,60,0,44,61,0,0
12011030705,1400000US12011030705,325,0,14,15,28,60,43,60,0,44,61,0,0
12011030705,1400000US12011030705,295,0,14,15,28,45,43,45,0,44,61,0,0
12011030705,1400000US12011030705,295,0,14,15,28,45,43,45,0,44,61,0,0
12011030801,1400000US12011030801,3475,17,131,434,433,548,180,710,230,130,362,273,27
12011030801,1400000US12011030801,1601,0,54,135,217,301,114,204,170,63,305,38,0
12011030801,1400000US12011030801,2020,0,89,266,284,383,114,246,170,63,346,59,0
12011030801,1400000US12011030801,943,0,20,130,77,165,22,358,60,40,16,28,27
12011030801,1400000US12011030801,1029,0,20,174,77,165,22,400,60,40,16,28,27
12011030801,1400000US12011030801,1770,0,57,224,291,214,120,199,170,57,208,230,0
12011030801,1400000US12011030801,1111,0,35,186,169,134,26,171,170,27,41,152,0
12011030801,1400000US12011030801,670,0,54,47,65,169,38,111,0,33,138,15,0
12011030801,1400000US12011030801,756,0,54,91,65,169,38,153,0,33,138,15,0
12011030801,1400000US12011030801,932,0,20,119,77,165,22,358,60,40,16,28,27
12011030801,1400000US12011030801,1018,0,20,163,77,165,22,400,60,40,16,28,27
12011030801,1400000US12011030801,931,0,0,88,152,132,76,93,170,30,167,23,0
12011030801,1400000US12011030801,1264,0,35,175,219,214,76,93,170,30,208,44,0
12011030802,1400000US12011030802,2652,76,246,307,370,543,143,475,49,301,74,68,0
12011030802,1400000US12011030802,2258,42,230,245,338,454,131,355,49,272,74,68,0
12011030802,1400000US12011030802,2274,42,246,245,338,454,131,355,49,272,74,68,0
12011030802,1400000US12011030802,530,31,0,61,87,172,12,90,0,40,23,14,0
12011030802,1400000US12011030802,1767,11,230,194,251,311,119,265,49,232,51,54,0
12011030802,1400000US12011030802,1783,11,246,194,251,311,119,265,49,232,51,54,0
12011030802,1400000US12011030802,491,31,0,51,87,143,12,90,0,40,23,14,0
12011030802,1400000US12011030802,491,31,0,51,87,143,12,90,0,40,23,14,0
12011030902,1400000US12011030902,1623,17,169,269,278,187,86,206,74,117,192,6,22
12011030902,1400000US12011030902,1433,11,169,241,259,167,54,206,55,83,173,6,9
12011030902,1400000US12011030902,1458,17,169,241,259,167,54,206,74,83,173,6,9
12011030902,1400000US12011030902,1285,11,160,174,233,147,41,206,42,83,173,6,9
12011030902,1400000US12011030902,1310,17,160,174,233,147,41,206,61,83,173,6,9
12011030902,1400000US12011030902,277,11,20,35,56,57,17,30,0,9,42,0,0
12011030902,1400000US12011030902,331,6,41,80,74,36,29,19,12,0,28,6,0
12011030902,1400000US12011030902,241,0,32,48,16,27,0,92,9,0,11,6,0
12011030903,1400000US12011030903,1544,97,82,347,164,264,159,182,36,25,83,79,26
12011030903,1400000US12011030903,1435,97,82,347,121,249,132,173,36,25,68,79,26
12011030903,1400000US12011030903,1435,97,82,347,121,249,132,173,36,25,68,79,26
12011030903,1400000US12011030903,1203,97,82,322,94,178,132,112,0,25,56,79,26
12011030903,1400000US12011030903,1203,97,82,322,94,178,132,112,0,25,56,79,26
12011030904,1400000US12011030904,2052,70,144,401,300,280,182,307,52,27,166,68,55
12011030904,1400000US12011030904,1937,70,115,368,266,261,182,307,52,27,166,68,55
12011030904,1400000US12011030904,1937,70,115,368,266,261,182,307,52,27,166,68,55
12011030904,1400000US12011030904,1836,60,115,349,266,230,182,280,52,27,166,68,41
12011030904,1400000US12011030904,1836,60,115,349,266,230,182,280,52,27,166,68,41
12011030904,1400000US12011030904,392,12,14,14,13,83,53,77,52,0,44,30,0
12011031001,1400000US12011031001,1334,39,68,314,205,205,89,117,20,51,144,71,11
12011031001,1400000US12011031001,1160,39,34,270,168,205,89,117,20,51,144,12,11
12011031001,1400000US12011031001,1160,39,34,270,168,205,89,117,20,51,144,12,11
12011031001,1400000US12011031001,1057,39,34,270,141,167,89,117,20,13,144,12,11
12011031001,1400000US12011031001,1057,39,34,270,141,167,89,117,20,13,144,12,11
12011031002,1400000US12011031002,1923,53,211,262,294,270,106,460,26,49,89,33,70
12011031002,1400000US12011031002,1749,53,198,248,237,226,106,460,14,49,55,33,70
12011031002,1400000US12011031002,1749,53,198,248,237,226,106,460,14,49,55,33,70
12011031002,1400000US12011031002,1538,38,198,227,148,195,106,447,14,49,55,33,28
12011031002,1400000US12011031002,1538,38,198,227,148,195,106,447,14,49,55,33,28
12011031101,1400000US12011031101,1322,130,230,190,180,341,36,72,61,66,16,0,0
12011031101,1400000US12011031101,1280,130,213,180,180,341,21,72,61,66,16,0,0
12011031101,1400000US12011031101,1295,130,213,180,180,341,36,72,61,66,16,0,0
12011031101,1400000US12011031101,1205,118,213,144,164,330,21,72,61,66,16,0,0
12011031101,1400000US12011031101,1220,118,213,144,164,330,36,72,61,66,16,0,0
12011031102,1400000US12011031102,1364,23,101,278,189,197,131,191,16,37,178,23,0
12011031102,1400000US12011031102,1353,23,101,278,178,197,131,191,16,37,178,23,0
12011031102,1400000US12011031102,1353,23,101,278,178,197,131,191,16,37,178,23,0
12011031102,1400000US12011031102,1225,23,101,221,149,197,131,149,16,37,178,23,0
12011031102,1400000US12011031102,1225,23,101,221,149,197,131,149,16,37,178,23,0
12011031202,1400000US12011031202,2085,39,129,141,279,517,93,380,141,150,129,87,0
12011031202,1400000US12011031202,1882,23,129,141,279,371,93,380,112,150,129,75,0
12011031202,1400000US12011031202,1912,23,129,141,279,371,93,380,130,150,129,87,0
12011031202,1400000US12011031202,1654,0,129,127,268,312,93,315,112,94,129,75,0
12011031202,1400000US12011031202,1684,0,129,127,268,312,93,315,130,94,129,87,0
12011031202,1400000US12011031202,316,0,57,16,41,32,15,67,63,0,0,25,0
12011031202,1400000US12011031202,313,0,0,87,40,29,18,100,24,0,0,15,0
12011031202,1400000US12011031202,301,11,0,52,94,45,0,57,0,15,27,0,0
12011031203,1400000US12011031203,523,74,72,85,30,28,61,126,13,11,23,0,0
12011031203,1400000US12011031203,523,74,72,85,30,28,61,126,13,11,23,0,0
12011031203,1400000US12011031203,523,74,72,85,30,28,61,126,13,11,23,0,0
12011031203,1400000US12011031203,509,74,72,85,30,24,61,116,13,11,23,0,0
12011031203,1400000US12011031203,509,74,72,85,30,24,61,116,13,11,23,0,0
12011031204,1400000US12011031204,553,0,78,13,72,81,29,40,30,93,38,41,38
12011031204,1400000US12011031204,526,0,78,13,45,81,29,40,30,93,38,41,38
12011031204,1400000US12011031204,526,0,78,13,45,81,29,40,30,93,38,41,38
12011031204,1400000US12011031204,470,0,34,13,40,81,29,38,30,88,38,41,38
12011031204,1400000US12011031204,470,0,34,13,40,81,29,38,30,88,38,41,38
12011031205,1400000US12011031205,738,56,38,40,128,133,17,117,16,38,73,82,0
12011031205,1400000US12011031205,714,56,38,40,118,133,17,117,16,38,73,68,0
12011031205,1400000US12011031205,728,56,38,40,118,133,17,117,16,38,73,82,0
12011031205,1400000US12011031205,697,56,38,40,118,133,9,117,16,38,64,68,0
12011031205,1400000US12011031205,697,56,38,40,118,133,9,117,16,38,64,68,0
12011040101,1400000US12011040101,601,0,51,153,112,110,19,86,0,14,16,40,0
12011040101,1400000US12011040101,524,0,51,124,112,110,19,38,0,14,16,40,0
12011040101,1400000US12011040101,524,0,51,124,112,110,19,38,0,14,16,40,0
12011040101,1400000US12011040101,487,0,51,124,90,95,19,38,0,14,16,40,0
12011040101,1400000US12011040101,487,0,51,124,90,95,19,38,0,14,16,40,0
12011040102,1400000US12011040102,985,27,133,202,229,149,6,120,34,8,40,37,0
12011040102,1400000US12011040102,963,27,127,202,229,144,6,120,34,8,40,26,0
12011040102,1400000US12011040102,963,27,127,202,229,144,6,120,34,8,40,26,0
12011040102,1400000US12011040102,829,27,110,184,173,134,6,87,34,8,40,26,0
12011040102,1400000US12011040102,829,27,110,184,173,134,6,87,34,8,40,26,0
12011040102,1400000US12011040102,121,0,0,12,21,57,4,3,3,0,0,21,0
12011040102,1400000US12011040102,165,0,47,5,22,23,0,18,26,4,15,5,0
12011040102,1400000US12011040102,183,0,31,49,65,33,0,3,2,0,0,0,0
12011040203,1400000US12011040203,878,0,82,112,175,227,14,107,0,32,122,0,7
12011040203,1400000US12011040203,847,0,82,97,159,227,14,107,0,32,122,0,7
12011040203,1400000US12011040203,847,0,82,97,159,227,14,107,0,32,122,0,7
12011040203,1400000US12011040203,619,0,82,97,71,192,14,67,0,32,57,0,7
12011040203,1400000US12011040203,619,0,82,97,71,192,14,67,0,32,57,0,7
12011040204,1400000US12011040204,1339,42,82,287,159,196,107,223,52,100,26,65,0
12011040204,1400000US12011040204,1235,42,72,261,153,161,80,223,52,100,26,65,0
12011040204,1400000US12011040204,1261,42,72,287,153,161,80,223,52,100,26,65,0
12011040204,1400000US12011040204,1157,42,55,261,140,161,80,189,52,100,12,65,0
12011040204,1400000US12011040204,1183,42,55,287,140,161,80,189,52,100,12,65,0
12011040205,1400000US12011040205,2431,119,275,526,326,367,102,402,35,97,106,15,61
12011040205,1400000US12011040205,2230,119,275,428,282,323,102,387,35,97,106,15,61
12011040205,1400000US12011040205,2264,119,275,462,282,323,102,387,35,97,106,15,61
12011040205,1400000US12011040205,1909,115,196,351,269,272,86,341,35,81,87,15,61
12011040205,1400000US12011040205,1943,115,196,385,269,272,86,341,35,81,87,15,61
12011040205,1400000US12011040205,486,52,55,111,95,22,0,136,15,0,0,0,0
12011040206,1400000US12011040206,1156,54,177,116,187,189,57,247,94,0,5,30,0
12011040206,1400000US12011040206,1078,0,177,111,173,189,57,247,94,0,0,30,0
12011040206,1400000US12011040206,1078,0,177,111,173,189,57,247,94,0,0,30,0
12011040206,1400000US12011040206,909,0,149,97,123,189,33,231,74,0,0,13,0
12011040206,1400000US12011040206,909,0,149,97,123,189,33,231,74,0,0,13,0
12011040300,1400000US12011040300,2260,45,422,492,230,245,143,288,86,69,154,66,20
12011040300,1400000US12011040300,2001,45,314,445,184,245,118,267,86,69,142,66,20
12011040300,1400000US12011040300,2001,45,314,445,184,245,118,267,86,69,142,66,20
12011040300,1400000US12011040300,1577,14,240,284,171,230,118,210,86,37,101,66,20
12011040300,1400000US12011040300,1577,14,240,284,171,230,118,210,86,37,101,66,20
12011040401,1400000US12011040401,856,21,135,135,169,118,50,79,0,21,96,22,10
12011040401,1400000US12011040401,806,11,135,95,169,118,50,79,0,21,96,22,10
12011040401,1400000US12011040401,806,11,135,95,169,118,50,79,0,21,96,22,10
12011040401,1400000US12011040401,785,11,135,95,169,118,29,79,0,21,96,22,10
12011040401,1400000US12011040401,785,11,135,95,169,118,29,79,0,21,96,22,10
12011040402,1400000US12011040402,1684,83,276,337,227,149,48,203,28,23,88,215,7
12011040402,1400000US12011040402,1651,83,276,313,218,149,48,203,28,23,88,215,7
12011040402,1400000US12011040402,1675,83,276,337,218,149,48,203,28,23,88,215,7
12011040402,1400000US12011040402,1494,83,226,267,218,88,48,203,28,23,88,215,7
12011040402,1400000US12011040402,1494,83,226,267,218,88,48,203,28,23,88,215,7
12011040502,1400000US12011040502,1514,17,106,396,343,204,136,90,46,58,88,14,16
12011040502,1400000US12011040502,1482,17,106,384,343,204,136,90,38,58,76,14,16
12011040502,1400000US12011040502,1502,17,106,384,343,204,136,90,46,58,88,14,16
12011040502,1400000US12011040502,1446,17,106,384,343,204,116,90,38,58,60,14,16
12011040502,1400000US12011040502,1466,17,106,384,343,204,116,90,46,58,72,14,16
12011040503,1400000US12011040503,285,23,9,14,16,76,38,13,0,37,36,16,7
12011040503,1400000US12011040503,277,23,9,14,16,76,38,13,0,29,36,16,7
12011040503,1400000US12011040503,285,23,9,14,16,76,38,13,0,37,36,16,7
12011040503,1400000US12011040503,269,23,9,14,16,68,38,13,0,29,36,16,7
12011040503,1400000US12011040503,269,23,9,14,16,68,38,13,0,29,36,16,7
12011040504,1400000US12011040504,1125,25,107,152,152,162,85,147,39,50,154,0,52
12011040504,1400000US12011040504,967,25,107,94,114,162,85,147,39,50,104,0,40
12011040504,1400000US12011040504,967,25,107,94,114,162,85,147,39,50,104,0,40
12011040504,1400000US12011040504,896,25,107,83,114,162,85,110,27,50,93,0,40
12011040504,1400000US12011040504,896,25,107,83,114,162,85,110,27,50,93,0,40
12011040601,1400000US12011040601,1597,44,167,298,234,102,132,243,100,14,219,29,15
12011040601,1400000US12011040601,1467,44,167,260,234,102,132,217,100,14,153,29,15
12011040601,1400000US12011040601,1467,44,167,260,234,102,132,217,100,14,153,29,15
12011040601,1400000US12011040601,1219,16,167,231,170,102,132,149,55,14,153,15,15
12011040601,1400000US12011040601,1219,16,167,231,170,102,132,149,55,14,153,15,15
12011040602,1400000US12011040602,1591,76,338,352,198,241,65,72,46,25,73,73,32
12011040602,1400000US12011040602,1575,76,338,352,198,241,65,72,46,25,73,57,32
12011040602,1400000US12011040602,1591,76,338,352,198,241,65,72,46,25,73,73,32
12011040602,1400000US12011040602,1486,63,324,352,187,241,44,57,46,25,58,57,32
12011040602,1400000US12011040602,1486,63,324,352,187,241,44,57,46,25,58,57,32
12011040701,1400000US12011040701,1714,82,126,286,278,237,87,221,46,54,94,100,103
12011040701,1400000US12011040701,1552,82,104,246,278,193,58,194,46,54,94,100,103
12011040701,1400000US12011040701,1574,82,126,246,278,193,58,194,46,54,94,100,103
12011040701,1400000US12011040701,1412,82,91,246,265,148,58,194,34,54,94,73,73
12011040701,1400000US12011040701,1434,82,113,246,265,148,58,194,34,54,94,73,73
12011040702,1400000US12011040702,2339,50,249,640,265,308,35,340,79,116,172,85,0
12011040702,1400000US12011040702,1638,41,222,394,265,94,35,242,50,67,172,56,0
12011040702,1400000US12011040702,1638,41,222,394,265,94,35,242,50,67,172,56,0
12011040702,1400000US12011040702,1433,41,211,394,227,20,35,206,50,21,172,56,0
12011040702,1400000US12011040702,1433,41,211,394,227,20,35,206,50,21,172,56,0
12011040801,1400000US12011040801,2415,70,190,232,486,324,145,571,34,74,56,96,137
12011040801,1400000US12011040801,908,65,106,90,233,105,12,91,34,44,34,27,67
12011040801,1400000US12011040801,955,65,106,90,280,105,12,91,34,44,34,27,67
12011040801,1400000US12011040801,1346,5,84,142,206,149,133,436,0,30,22,69,70
12011040801,1400000US12011040801,1393,5,84,142,253,149,133,436,0,30,22,69,70
12011040801,1400000US12011040801,821,65,93,76,222,79,12,68,34,44,34,27,67
12011040801,1400000US12011040801,868,65,93,76,269,79,12,68,34,44,34,27,67
12011040801,1400000US12011040801,1298,5,56,142,206,149,113,436,0,30,22,69,70
12011040801,1400000US12011040801,1345,5,56,142,253,149,113,436,0,30,22,69,70
12011040801,1400000US12011040801,799,5,47,124,155,34,75,305,0,17,22,6,9
12011040801,1400000US12011040801,600,0,47,89,137,0,41,232,0,17,22,6,9
12011040802,1400000US12011040802,2426,65,183,265,405,520,161,234,36,163,112,106,176
12011040802,1400000US12011040802,1552,65,136,229,263,413,84,74,36,25,48,61,118
12011040802,1400000US12011040802,1661,65,159,229,263,413,84,74,36,86,48,61,143
12011040802,1400000US12011040802,651,0,24,20,129,107,47,139,0,60,64,28,33
12011040802,1400000US12011040802,676,0,24,20,129,107,47,139,0,60,64,28,58
12011040802,1400000US12011040802,1305,65,129,176,172,326,84,74,36,25,48,52,118
12011040802,1400000US12011040802,1391,65,129,176,172,326,84,74,36,86,48,52,143
12011040802,1400000US12011040802,651,0,24,20,129,107,47,139,0,60,64,28,33
12011040802,1400000US12011040802,676,0,24,20,129,107,47,139,0,60,64,28,58
12011040901,1400000US12011040901,1431,30,62,188,295,115,73,302,0,35,108,165,58
12011040901,1400000US12011040901,1277,0,62,176,268,107,63,263,0,22,93,165,58
12011040901,1400000US12011040901,1277,0,62,176,268,107,63,263,0,22,93,165,58
12011040901,1400000US12011040901,1249,0,62,176,258,97,63,263,0,22,93,157,58
12011040901,1400000US12011040901,1249,0,62,176,258,97,63,263,0,22,93,157,58
12011040901,1400000US12011040901,417,0,0,34,50,6,0,81,0,0,53,135,58
12011040902,1400000US12011040902,1475,25,87,171,363,281,102,206,40,14,110,76,0
12011040902,1400000US12011040902,1319,25,87,135,340,239,102,180,40,14,81,76,0
12011040902,1400000US12011040902,1319,25,87,135,340,239,102,180,40,14,81,76,0
12011040902,1400000US12011040902,1318,25,87,134,340,239,102,180,40,14,81,76,0
12011040902,1400000US12011040902,1318,25,87,134,340,239,102,180,40,14,81,76,0
12011040902,1400000US12011040902,423,0,36,10,99,108,25,80,19,14,9,23,0
12011041000,1400000US12011041000,952,12,128,124,234,178,32,176,9,9,37,13,0
12011041000,1400000US12011041000,900,12,128,124,234,156,10,168,9,9,37,13,0
12011041000,1400000US12011041000,908,12,128,124,234,156,10,176,9,9,37,13,0
12011041000,1400000US12011041000,900,12,128,124,234,156,10,168,9,9,37,13,0
12011041000,1400000US12011041000,908,12,128,124,234,156,10,176,9,9,37,13,0
12011041100,1400000US12011041100,1605,0,101,261,350,224,94,248,20,43,137,67,60
12011041100,1400000US12011041100,1571,0,101,261,337,224,94,248,20,43,116,67,60
12011041100,1400000US12011041100,1571,0,101,261,337,224,94,248,20,43,116,67,60
12011041100,1400000US12011041100,1542,0,101,261,337,195,94,248,20,43,116,67,60
12011041100,1400000US12011041100,1542,0,101,261,337,195,94,248,20,43,116,67,60
12011041200,1400000US12011041200,1611,58,70,292,282,184,120,485,0,10,24,47,39
12011041200,1400000US12011041200,1488,58,70,277,233,175,107,448,0,10,24,47,39
12011041200,1400000US12011041200,1563,58,70,277,271,175,107,485,0,10,24,47,39
12011041200,1400000US12011041200,1488,58,70,277,233,175,107,448,0,10,24,47,39
12011041200,1400000US12011041200,1563,58,70,277,271,175,107,485,0,10,24,47,39
12011041200,1400000US12011041200,542,58,0,97,119,0,89,150,0,0,0,0,29
12011041300,1400000US12011041300,2261,41,252,501,353,257,64,462,16,62,47,92,114
12011041300,1400000US12011041300,2195,41,243,501,345,245,50,439,16,62,47,92,114
12011041300,1400000US12011041300,2209,41,243,501,345,245,64,439,16,62,47,92,114
12011041300,1400000US12011041300,2145,41,243,501,345,245,0,439,16,62,47,92,114
12011041300,1400000US12011041300,2159,41,243,501,345,245,14,439,16,62,47,92,114
12011041400,1400000US12011041400,943,0,82,46,257,193,96,113,40,9,17,80,10
12011041400,1400000US12011041400,909,0,76,36,239,193,96,113,40,9,17,80,10
12011041400,1400000US12011041400,909,0,76,36,239,193,96,113,40,9,17,80,10
12011041400,1400000US12011041400,909,0,76,36,239,193,96,113,40,9,17,80,10
12011041400,1400000US12011041400,909,0,76,36,239,193,96,113,40,9,17,80,10
12011041500,1400000US12011041500,1031,18,68,133,189,195,78,182,26,0,91,41,10
12011041500,1400000US12011041500,1007,18,68,133,189,171,78,182,26,0,91,41,10
12011041500,1400000US12011041500,1007,18,68,133,189,171,78,182,26,0,91,41,10
12011041500,1400000US12011041500,995,18,68,121,189,171,78,182,26,0,91,41,10
12011041500,1400000US12011041500,995,18,68,121,189,171,78,182,26,0,91,41,10
12011041600,1400000US12011041600,1866,11,96,301,295,391,148,422,0,57,73,72,0
12011041600,1400000US12011041600,1609,11,96,301,252,311,125,335,0,57,60,61,0
12011041600,1400000US12011041600,1609,11,96,301,252,311,125,335,0,57,60,61,0
12011041600,1400000US12011041600,1609,11,96,301,252,311,125,335,0,57,60,61,0
12011041600,1400000US12011041600,1609,11,96,301,252,311,125,335,0,57,60,61,0
12011041700,1400000US12011041700,1660,62,152,137,238,157,92,405,97,60,112,105,43
12011041700,1400000US12011041700,427,38,70,54,118,4,39,27,0,0,10,39,28
12011041700,1400000US12011041700,427,38,70,54,118,4,39,27,0,0,10,39,28
12011041700,1400000US12011041700,1165,24,82,83,120,133,53,372,84,31,102,66,15
12011041700,1400000US12011041700,1171,24,82,83,120,133,53,378,84,31,102,66,15
12011041700,1400000US12011041700,1150,24,82,68,120,133,53,372,84,31,102,66,15
12011041700,1400000US12011041700,1156,24,82,68,120,133,53,378,84,31,102,66,15
12011041700,1400000US12011041700,819,24,0,20,74,121,53,245,39,60,102,66,15
12011041700,1400000US12011041700,657,20,0,20,52,43,37,245,26,31,102,66,15
12011041801,1400000US12011041801,949,12,197,132,35,89,98,221,65,45,11,34,10
12011041801,1400000US12011041801,929,12,197,132,35,89,98,221,45,45,11,34,10
