Id2,Id,Estimate; Total:,Estimate; Total: - Complete kitchen facilities,Estimate; Total: - Lacking complete kitchen facilities
12011080406,1400000US12011080406,2223,2223,0
12011080406,1400000US12011080406,673,673,0
12011080406,1400000US12011080406,1724,1724,0
12011080406,1400000US12011080406,1724,1724,0
12011080406,1400000US12011080406,499,499,0
12011080406,1400000US12011080406,499,499,0
12011080500,1400000US12011080500,2396,2376,20
12011080500,1400000US12011080500,1808,1788,20
12011080500,1400000US12011080500,1808,1788,20
12011080500,1400000US12011080500,1800,1780,20
12011080500,1400000US12011080500,1800,1780,20
12011090101,1400000US12011090101,3395,3298,97
12011090101,1400000US12011090101,3343,3246,97
12011090101,1400000US12011090101,3343,3246,97
12011090101,1400000US12011090101,631,578,53
12011090101,1400000US12011090101,2725,2681,44
12011090101,1400000US12011090101,2725,2681,44
12011090102,1400000US12011090102,1159,1159,0
12011090102,1400000US12011090102,1090,1090,0
12011090102,1400000US12011090102,1159,1159,0
12011090102,1400000US12011090102,1016,1016,0
12011090102,1400000US12011090102,1085,1085,0
12011090200,1400000US12011090200,1777,1777,0
12011090200,1400000US12011090200,1737,1737,0
12011090200,1400000US12011090200,1737,1737,0
12011090200,1400000US12011090200,1587,1587,0
12011090200,1400000US12011090200,1587,1587,0
12011090200,1400000US12011090200,307,307,0
12011090200,1400000US12011090200,292,292,0
12011090301,1400000US12011090301,1212,1059,153
12011090301,1400000US12011090301,815,715,100
12011090301,1400000US12011090301,924,811,113
12011090301,1400000US12011090301,687,587,100
12011090301,1400000US12011090301,700,587,113
12011090302,1400000US12011090302,3264,3176,88
12011090302,1400000US12011090302,2902,2814,88
12011090302,1400000US12011090302,2972,2884,88
12011090302,1400000US12011090302,498,485,13
12011090302,1400000US12011090302,2446,2371,75
12011090302,1400000US12011090302,2493,2418,75
12011090302,1400000US12011090302,479,466,13
12011090302,1400000US12011090302,535,535,0
12011090401,1400000US12011090401,2014,1950,64
12011090401,1400000US12011090401,1636,1572,64
12011090401,1400000US12011090401,1667,1603,64
12011090401,1400000US12011090401,438,438,0
12011090401,1400000US12011090401,1302,1238,64
12011090401,1400000US12011090401,1302,1238,64
12011090401,1400000US12011090401,365,365,0
12011090403,1400000US12011090403,1478,1478,0
12011090403,1400000US12011090403,1006,1006,0
12011090403,1400000US12011090403,1115,1115,0
12011090403,1400000US12011090403,617,617,0
12011090403,1400000US12011090403,569,569,0
12011090403,1400000US12011090403,569,569,0
12011090404,1400000US12011090404,1917,1917,0
12011090404,1400000US12011090404,1344,1344,0
12011090404,1400000US12011090404,1428,1428,0
12011090404,1400000US12011090404,360,360,0
12011090404,1400000US12011090404,1081,1081,0
12011090404,1400000US12011090404,1098,1098,0
12011090404,1400000US12011090404,263,263,0
12011090404,1400000US12011090404,330,330,0
12011090502,1400000US12011090502,2733,2703,30
12011090502,1400000US12011090502,2357,2327,30
12011090502,1400000US12011090502,2390,2360,30
12011090502,1400000US12011090502,2095,2065,30
12011090502,1400000US12011090502,2128,2098,30
12011090503,1400000US12011090503,1074,1074,0
12011090503,1400000US12011090503,1066,1066,0
12011090503,1400000US12011090503,1066,1066,0
12011090503,1400000US12011090503,1020,1020,0
12011090503,1400000US12011090503,1020,1020,0
12011090504,1400000US12011090504,1734,1718,16
12011090504,1400000US12011090504,1442,1426,16
12011090504,1400000US12011090504,1487,1471,16
12011090504,1400000US12011090504,437,437,0
12011090504,1400000US12011090504,1111,1095,16
12011090504,1400000US12011090504,1151,1135,16
12011090601,1400000US12011090601,940,940,0
12011090601,1400000US12011090601,735,735,0
12011090601,1400000US12011090601,735,735,0
12011090602,1400000US12011090602,2524,2510,14
12011090602,1400000US12011090602,1876,1876,0
12011090602,1400000US12011090602,1927,1927,0
12011090602,1400000US12011090602,197,197,0
12011090602,1400000US12011090602,197,197,0
12011090602,1400000US12011090602,224,224,0
12011090602,1400000US12011090602,210,210,0
12011090602,1400000US12011090602,197,197,0
12011090602,1400000US12011090602,197,197,0
12011090602,1400000US12011090602,726,712,14
12011090602,1400000US12011090602,379,365,14
12011090602,1400000US12011090602,1330,1330,0
12011090602,1400000US12011090602,1344,1344,0
12011090602,1400000US12011090602,197,197,0
12011090602,1400000US12011090602,211,211,0
12011090602,1400000US12011090602,546,546,0
12011090602,1400000US12011090602,583,583,0
12011090700,1400000US12011090700,2430,2430,0
12011090700,1400000US12011090700,1725,1725,0
12011090700,1400000US12011090700,1846,1846,0
12011090700,1400000US12011090700,344,344,0
12011090700,1400000US12011090700,449,449,0
12011090700,1400000US12011090700,944,944,0
12011090700,1400000US12011090700,266,266,0
12011090700,1400000US12011090700,483,483,0
12011090700,1400000US12011090700,955,955,0
12011090700,1400000US12011090700,973,973,0
12011090700,1400000US12011090700,344,344,0
12011090700,1400000US12011090700,381,381,0
12011090700,1400000US12011090700,770,770,0
12011090700,1400000US12011090700,873,873,0
12011090700,1400000US12011090700,123,123,0
12011090801,1400000US12011090801,1430,1430,0
12011090801,1400000US12011090801,1237,1237,0
12011090801,1400000US12011090801,1237,1237,0
12011090801,1400000US12011090801,1052,1052,0
12011090801,1400000US12011090801,1052,1052,0
12011090802,1400000US12011090802,1839,1839,0
12011090802,1400000US12011090802,1570,1570,0
12011090802,1400000US12011090802,1570,1570,0
12011090802,1400000US12011090802,457,457,0
12011090802,1400000US12011090802,1222,1222,0
12011090802,1400000US12011090802,1222,1222,0
12011090802,1400000US12011090802,348,348,0
12011090802,1400000US12011090802,348,348,0
12011090900,1400000US12011090900,1829,1829,0
12011090900,1400000US12011090900,1670,1670,0
12011090900,1400000US12011090900,1684,1684,0
12011090900,1400000US12011090900,418,418,0
12011090900,1400000US12011090900,1291,1291,0
12011090900,1400000US12011090900,1291,1291,0
12011090900,1400000US12011090900,379,379,0
12011090900,1400000US12011090900,393,393,0
12011090900,1400000US12011090900,241,241,0
12011091000,1400000US12011091000,1633,1633,0
12011091000,1400000US12011091000,1349,1349,0
12011091000,1400000US12011091000,1349,1349,0
12011091000,1400000US12011091000,1140,1140,0
12011091000,1400000US12011091000,1140,1140,0
12011091100,1400000US12011091100,2613,2588,25
12011091100,1400000US12011091100,1828,1803,25
12011091100,1400000US12011091100,1855,1830,25
12011091100,1400000US12011091100,499,499,0
12011091100,1400000US12011091100,530,530,0
12011091100,1400000US12011091100,1060,1060,0
12011091100,1400000US12011091100,584,584,0
12011091100,1400000US12011091100,1042,1017,25
12011091100,1400000US12011091100,1042,1017,25
12011091100,1400000US12011091100,469,469,0
12011091100,1400000US12011091100,500,500,0
12011091100,1400000US12011091100,786,786,0
12011091100,1400000US12011091100,813,813,0
12011091201,1400000US12011091201,1852,1852,0
12011091201,1400000US12011091201,1091,1091,0
12011091201,1400000US12011091201,1091,1091,0
12011091201,1400000US12011091201,920,920,0
12011091201,1400000US12011091201,475,475,0
12011091201,1400000US12011091201,584,584,0
12011091201,1400000US12011091201,584,584,0
12011091201,1400000US12011091201,507,507,0
12011091201,1400000US12011091201,507,507,0
12011091202,1400000US12011091202,1319,1319,0
12011091202,1400000US12011091202,924,924,0
12011091202,1400000US12011091202,924,924,0
12011091202,1400000US12011091202,168,168,0
12011091202,1400000US12011091202,173,173,0
12011091202,1400000US12011091202,615,615,0
12011091202,1400000US12011091202,286,286,0
12011091202,1400000US12011091202,469,469,0
12011091202,1400000US12011091202,469,469,0
12011091202,1400000US12011091202,138,138,0
12011091202,1400000US12011091202,455,455,0
12011091202,1400000US12011091202,455,455,0
12011091300,1400000US12011091300,1208,1208,0
12011091300,1400000US12011091300,927,927,0
12011091300,1400000US12011091300,935,935,0
12011091300,1400000US12011091300,377,377,0
12011091300,1400000US12011091300,623,623,0
12011091300,1400000US12011091300,631,631,0
12011091300,1400000US12011091300,304,304,0
12011091300,1400000US12011091300,304,304,0
12011091400,1400000US12011091400,1915,1875,40
12011091400,1400000US12011091400,1033,1000,33
12011091400,1400000US12011091400,1076,1036,40
12011091400,1400000US12011091400,687,687,0
12011091400,1400000US12011091400,710,710,0
12011091400,1400000US12011091400,743,724,19
12011091400,1400000US12011091400,374,353,21
12011091400,1400000US12011091400,374,353,21
12011091400,1400000US12011091400,687,687,0
12011091400,1400000US12011091400,687,687,0
12011091400,1400000US12011091400,659,647,12
12011091400,1400000US12011091400,702,683,19
12011091500,1400000US12011091500,1417,1393,24
12011091500,1400000US12011091500,610,610,0
12011091500,1400000US12011091500,635,635,0
12011091500,1400000US12011091500,646,622,24
12011091500,1400000US12011091500,666,642,24
12011091500,1400000US12011091500,359,359,0
12011091500,1400000US12011091500,330,330,0
12011091500,1400000US12011091500,355,355,0
12011091500,1400000US12011091500,640,616,24
12011091500,1400000US12011091500,660,636,24
12011091500,1400000US12011091500,280,280,0
12011091500,1400000US12011091500,280,280,0
12011091500,1400000US12011091500,377,377,0
12011091600,1400000US12011091600,3507,3478,29
12011091600,1400000US12011091600,2682,2653,29
12011091600,1400000US12011091600,2710,2681,29
12011091600,1400000US12011091600,572,572,0
12011091600,1400000US12011091600,895,895,0
12011091600,1400000US12011091600,533,533,0
12011091600,1400000US12011091600,1976,1947,29
12011091600,1400000US12011091600,1990,1961,29
12011091600,1400000US12011091600,572,572,0
12011091600,1400000US12011091600,706,706,0
12011091600,1400000US12011091600,720,720,0
12011091701,1400000US12011091701,1380,1380,0
12011091701,1400000US12011091701,889,889,0
12011091701,1400000US12011091701,950,950,0
12011091701,1400000US12011091701,385,385,0
12011091701,1400000US12011091701,614,614,0
12011091701,1400000US12011091701,614,614,0
12011091701,1400000US12011091701,336,336,0
12011091702,1400000US12011091702,1893,1849,44
12011091702,1400000US12011091702,1390,1346,44
12011091702,1400000US12011091702,1493,1449,44
12011091702,1400000US12011091702,384,370,14
12011091702,1400000US12011091702,1065,1035,30
12011091702,1400000US12011091702,1150,1120,30
12011091801,1400000US12011091801,2041,2041,0
12011091801,1400000US12011091801,914,914,0
12011091801,1400000US12011091801,1012,1012,0
12011091801,1400000US12011091801,912,912,0
12011091801,1400000US12011091801,1031,1031,0
12011091801,1400000US12011091801,646,646,0
12011091801,1400000US12011091801,691,691,0
12011091801,1400000US12011091801,912,912,0
12011091801,1400000US12011091801,1010,1010,0
12011091801,1400000US12011091801,531,531,0
12011091802,1400000US12011091802,1170,1170,0
12011091802,1400000US12011091802,641,641,0
12011091802,1400000US12011091802,687,687,0
12011091901,1400000US12011091901,1695,1695,0
12011091901,1400000US12011091901,1487,1487,0
12011091901,1400000US12011091901,1528,1528,0
12011091901,1400000US12011091901,1061,1061,0
12011091901,1400000US12011091901,1102,1102,0
12011091902,1400000US12011091902,2438,2401,37
12011091902,1400000US12011091902,1771,1734,37
12011091902,1400000US12011091902,1905,1868,37
12011091902,1400000US12011091902,774,774,0
12011091902,1400000US12011091902,1264,1227,37
12011091902,1400000US12011091902,1264,1227,37
12011091902,1400000US12011091902,641,641,0
12011092000,1400000US12011092000,1333,1333,0
12011092000,1400000US12011092000,1271,1271,0
12011092000,1400000US12011092000,1271,1271,0
12011092000,1400000US12011092000,180,180,0
12011092000,1400000US12011092000,1091,1091,0
12011092000,1400000US12011092000,1091,1091,0
12011092000,1400000US12011092000,180,180,0
12011092000,1400000US12011092000,180,180,0
12011100101,1400000US12011100101,3382,3382,0
12011100101,1400000US12011100101,3145,3145,0
12011100101,1400000US12011100101,3181,3181,0
12011100101,1400000US12011100101,702,702,0
12011100101,1400000US12011100101,2583,2583,0
12011100101,1400000US12011100101,2605,2605,0
12011100101,1400000US12011100101,576,576,0
12011100103,1400000US12011100103,2241,2210,31
12011100103,1400000US12011100103,2062,2031,31
12011100103,1400000US12011100103,2102,2071,31
12011100103,1400000US12011100103,1701,1670,31
12011100103,1400000US12011100103,1741,1710,31
12011100104,1400000US12011100104,1513,1513,0
12011100104,1400000US12011100104,1470,1470,0
12011100104,1400000US12011100104,1470,1470,0
12011100104,1400000US12011100104,1140,1140,0
12011100104,1400000US12011100104,1140,1140,0
12011100105,1400000US12011100105,1417,1417,0
12011100105,1400000US12011100105,1379,1379,0
12011100105,1400000US12011100105,1379,1379,0
12011100105,1400000US12011100105,1063,1063,0
12011100105,1400000US12011100105,1063,1063,0
12011100201,1400000US12011100201,733,655,78
12011100202,1400000US12011100202,2758,2702,56
12011100202,1400000US12011100202,2549,2507,42
12011100202,1400000US12011100202,2587,2545,42
12011100202,1400000US12011100202,771,729,42
12011100202,1400000US12011100202,568,526,42
12011100202,1400000US12011100202,1841,1841,0
12011100202,1400000US12011100202,1879,1879,0
12011100202,1400000US12011100202,708,666,42
12011100202,1400000US12011100202,708,666,42
12011100300,1400000US12011100300,2538,2508,30
12011100300,1400000US12011100300,1786,1773,13
12011100300,1400000US12011100300,1834,1821,13
12011100300,1400000US12011100300,600,600,0
12011100300,1400000US12011100300,600,600,0
12011100300,1400000US12011100300,852,852,0
12011100300,1400000US12011100300,547,547,0
12011100300,1400000US12011100300,1065,1052,13
12011100300,1400000US12011100300,1079,1066,13
12011100300,1400000US12011100300,570,570,0
12011100300,1400000US12011100300,570,570,0
12011100300,1400000US12011100300,721,721,0
12011100300,1400000US12011100300,755,755,0
12011100400,1400000US12011100400,1884,1866,18
12011100400,1400000US12011100400,375,375,0
12011100400,1400000US12011100400,416,416,0
12011100400,1400000US12011100400,1395,1377,18
12011100400,1400000US12011100400,1428,1410,18
12011100400,1400000US12011100400,292,292,0
12011100400,1400000US12011100400,1389,1371,18
12011100400,1400000US12011100400,1422,1404,18
12011100400,1400000US12011100400,236,236,0
12011100400,1400000US12011100400,236,236,0
12011100400,1400000US12011100400,379,361,18
12011100501,1400000US12011100501,416,416,0
12011100502,1400000US12011100502,1458,1458,0
12011100502,1400000US12011100502,1089,1089,0
12011100502,1400000US12011100502,1170,1170,0
12011100502,1400000US12011100502,512,512,0
12011100502,1400000US12011100502,682,682,0
12011100502,1400000US12011100502,692,692,0
12011100502,1400000US12011100502,478,478,0
12011100600,1400000US12011100600,1678,1678,0
12011100600,1400000US12011100600,1245,1245,0
12011100600,1400000US12011100600,1309,1309,0
12011100600,1400000US12011100600,237,237,0
12011100600,1400000US12011100600,237,237,0
12011100600,1400000US12011100600,814,814,0
12011100600,1400000US12011100600,530,530,0
12011100600,1400000US12011100600,613,613,0
12011100600,1400000US12011100600,627,627,0
12011100600,1400000US12011100600,217,217,0
12011100600,1400000US12011100600,217,217,0
12011100600,1400000US12011100600,632,632,0
12011100600,1400000US12011100600,682,682,0
12011100700,1400000US12011100700,1640,1633,7
12011100700,1400000US12011100700,1528,1521,7
12011100700,1400000US12011100700,1528,1521,7
12011100700,1400000US12011100700,1528,1521,7
12011100700,1400000US12011100700,1528,1521,7
12011100801,1400000US12011100801,1043,1043,0
12011100801,1400000US12011100801,286,286,0
12011100801,1400000US12011100801,286,286,0
12011100801,1400000US12011100801,722,722,0
12011100801,1400000US12011100801,722,722,0
12011100801,1400000US12011100801,722,722,0
