Id2,Id,Estimate; Total:,Estimate; Total: - With public assistance income,Estimate; Total: - No public assistance income
12033001201,1400000US12033001201,1614,35,1579
12033001201,1400000US12033001201,1674,35,1639
12033001201,1400000US12033001201,465,0,465
12033001201,1400000US12033001201,488,0,488
12033001202,1400000US12033001202,1659,12,1647
12033001202,1400000US12033001202,1201,0,1201
12033001202,1400000US12033001202,1217,0,1217
12033001202,1400000US12033001202,1183,0,1183
12033001202,1400000US12033001202,1199,0,1199
12033001300,1400000US12033001300,1872,107,1765
12033001300,1400000US12033001300,662,8,654
12033001300,1400000US12033001300,672,8,664
12033001300,1400000US12033001300,1169,99,1070
12033001300,1400000US12033001300,1179,99,1080
12033001300,1400000US12033001300,647,8,639
12033001300,1400000US12033001300,657,8,649
12033001300,1400000US12033001300,1169,99,1070
12033001300,1400000US12033001300,1179,99,1080
12033001401,1400000US12033001401,565,29,536
12033001401,1400000US12033001401,503,17,486
12033001401,1400000US12033001401,506,17,489
12033001401,1400000US12033001401,503,17,486
12033001401,1400000US12033001401,506,17,489
12033001401,1400000US12033001401,102,0,102
12033001402,1400000US12033001402,2498,46,2452
12033001402,1400000US12033001402,1597,0,1597
12033001402,1400000US12033001402,1690,0,1690
12033001402,1400000US12033001402,644,31,613
12033001402,1400000US12033001402,669,31,638
12033001402,1400000US12033001402,1477,0,1477
12033001402,1400000US12033001402,1485,0,1485
12033001402,1400000US12033001402,644,31,613
12033001402,1400000US12033001402,644,31,613
12033001500,1400000US12033001500,555,14,541
12033001500,1400000US12033001500,531,14,517
12033001500,1400000US12033001500,531,14,517
12033001500,1400000US12033001500,531,14,517
12033001500,1400000US12033001500,531,14,517
12033001600,1400000US12033001600,435,0,435
12033001600,1400000US12033001600,39,0,39
12033001600,1400000US12033001600,39,0,39
12033001600,1400000US12033001600,363,0,363
12033001600,1400000US12033001600,396,0,396
12033001600,1400000US12033001600,16,0,16
12033001600,1400000US12033001600,16,0,16
12033001600,1400000US12033001600,363,0,363
12033001600,1400000US12033001600,396,0,396
12033001700,1400000US12033001700,1122,20,1102
12033001700,1400000US12033001700,555,9,546
12033001700,1400000US12033001700,572,9,563
12033001700,1400000US12033001700,542,11,531
12033001700,1400000US12033001700,542,11,531
12033001700,1400000US12033001700,498,9,489
12033001700,1400000US12033001700,515,9,506
12033001700,1400000US12033001700,542,11,531
12033001700,1400000US12033001700,542,11,531
12033001800,1400000US12033001800,799,36,763
12033001800,1400000US12033001800,323,18,305
12033001800,1400000US12033001800,470,18,452
12033001800,1400000US12033001800,470,18,452
12033001800,1400000US12033001800,297,18,279
12033001800,1400000US12033001800,470,18,452
12033001800,1400000US12033001800,470,18,452
12033001900,1400000US12033001900,673,51,622
12033001900,1400000US12033001900,289,6,283
12033001900,1400000US12033001900,309,6,303
12033001900,1400000US12033001900,271,6,265
12033001900,1400000US12033001900,291,6,285
12033002000,1400000US12033002000,933,35,898
12033002000,1400000US12033002000,573,17,556
12033002000,1400000US12033002000,602,17,585
12033002000,1400000US12033002000,573,17,556
12033002000,1400000US12033002000,602,17,585
12033002100,1400000US12033002100,2005,30,1975
12033002100,1400000US12033002100,1387,21,1366
12033002100,1400000US12033002100,1426,21,1405
12033002100,1400000US12033002100,486,9,477
12033002100,1400000US12033002100,497,9,488
12033002100,1400000US12033002100,1256,21,1235
12033002100,1400000US12033002100,1295,21,1274
12033002100,1400000US12033002100,486,9,477
12033002100,1400000US12033002100,497,9,488
12033002200,1400000US12033002200,1471,64,1407
12033002200,1400000US12033002200,1100,49,1051
12033002200,1400000US12033002200,1106,55,1051
12033002200,1400000US12033002200,319,9,310
12033002200,1400000US12033002200,339,9,330
12033002200,1400000US12033002200,1100,49,1051
12033002200,1400000US12033002200,1106,55,1051
12033002200,1400000US12033002200,319,9,310
12033002200,1400000US12033002200,339,9,330
12033002300,1400000US12033002300,2013,30,1983
12033002300,1400000US12033002300,1898,30,1868
12033002300,1400000US12033002300,1941,30,1911
12033002300,1400000US12033002300,1742,30,1712
12033002300,1400000US12033002300,1785,30,1755
12033002400,1400000US12033002400,224,0,224
12033002400,1400000US12033002400,195,0,195
12033002400,1400000US12033002400,195,0,195
12033002400,1400000US12033002400,29,0,29
12033002400,1400000US12033002400,29,0,29
12033002400,1400000US12033002400,33,0,33
12033002400,1400000US12033002400,166,0,166
12033002400,1400000US12033002400,166,0,166
12033002400,1400000US12033002400,25,0,25
12033002400,1400000US12033002400,25,0,25
12033002400,1400000US12033002400,29,0,29
12033002400,1400000US12033002400,66,0,66
12033002400,1400000US12033002400,22,0,22
12033002500,1400000US12033002500,1029,15,1014
12033002500,1400000US12033002500,1005,15,990
12033002500,1400000US12033002500,1005,15,990
12033002500,1400000US12033002500,989,15,974
12033002500,1400000US12033002500,989,15,974
12033002601,1400000US12033002601,1006,0,1006
12033002601,1400000US12033002601,945,0,945
12033002601,1400000US12033002601,945,0,945
12033002601,1400000US12033002601,945,0,945
12033002601,1400000US12033002601,945,0,945
12033002602,1400000US12033002602,547,0,547
12033002602,1400000US12033002602,547,0,547
12033002602,1400000US12033002602,547,0,547
12033002602,1400000US12033002602,547,0,547
12033002602,1400000US12033002602,547,0,547
12033002603,1400000US12033002603,2920,31,2889
12033002603,1400000US12033002603,2528,31,2497
12033002603,1400000US12033002603,2633,31,2602
12033002603,1400000US12033002603,2473,31,2442
12033002603,1400000US12033002603,2578,31,2547
12033002603,1400000US12033002603,495,0,495
12033002603,1400000US12033002603,536,0,536
12033002603,1400000US12033002603,530,0,530
12033002604,1400000US12033002604,1707,0,1707
12033002604,1400000US12033002604,1660,0,1660
12033002604,1400000US12033002604,1698,0,1698
12033002604,1400000US12033002604,1660,0,1660
12033002604,1400000US12033002604,1698,0,1698
12033002605,1400000US12033002605,1669,161,1508
12033002605,1400000US12033002605,1250,80,1170
12033002605,1400000US12033002605,1324,80,1244
12033002605,1400000US12033002605,1229,80,1149
12033002605,1400000US12033002605,1285,80,1205
12033002701,1400000US12033002701,1124,8,1116
12033002701,1400000US12033002701,928,1,927
12033002701,1400000US12033002701,947,1,946
12033002701,1400000US12033002701,912,1,911
12033002701,1400000US12033002701,931,1,930
12033002703,1400000US12033002703,1281,81,1200
12033002703,1400000US12033002703,589,0,589
12033002703,1400000US12033002703,630,0,630
12033002703,1400000US12033002703,545,81,464
12033002703,1400000US12033002703,635,81,554
12033002703,1400000US12033002703,537,0,537
12033002703,1400000US12033002703,578,0,578
12033002703,1400000US12033002703,545,81,464
12033002703,1400000US12033002703,635,81,554
12033002704,1400000US12033002704,2173,81,2092
12033002704,1400000US12033002704,1917,74,1843
12033002704,1400000US12033002704,2055,74,1981
12033002704,1400000US12033002704,1871,65,1806
12033002704,1400000US12033002704,1990,65,1925
12033002704,1400000US12033002704,460,10,450
12033002801,1400000US12033002801,1087,50,1037
12033002801,1400000US12033002801,792,32,760
12033002801,1400000US12033002801,839,32,807
12033002801,1400000US12033002801,779,32,747
12033002801,1400000US12033002801,826,32,794
12033002802,1400000US12033002802,2082,14,2068
12033002802,1400000US12033002802,1558,14,1544
12033002802,1400000US12033002802,1570,14,1556
12033002802,1400000US12033002802,1509,14,1495
12033002802,1400000US12033002802,1521,14,1507
12033002803,1400000US12033002803,1113,69,1044
12033002803,1400000US12033002803,602,23,579
12033002803,1400000US12033002803,638,23,615
12033002803,1400000US12033002803,406,0,406
12033002803,1400000US12033002803,570,23,547
12033002803,1400000US12033002803,606,23,583
12033002803,1400000US12033002803,406,0,406
12033002804,1400000US12033002804,714,0,714
12033002804,1400000US12033002804,369,0,369
12033002804,1400000US12033002804,384,0,384
12033002804,1400000US12033002804,275,0,275
12033002804,1400000US12033002804,283,0,283
12033002804,1400000US12033002804,312,0,312
12033002804,1400000US12033002804,319,0,319
12033002900,1400000US12033002900,1726,44,1682
12033002900,1400000US12033002900,1280,28,1252
12033002900,1400000US12033002900,1344,44,1300
12033002900,1400000US12033002900,275,0,275
12033002900,1400000US12033002900,314,0,314
12033002900,1400000US12033002900,1182,28,1154
12033002900,1400000US12033002900,1246,44,1202
12033002900,1400000US12033002900,275,0,275
12033002900,1400000US12033002900,314,0,314
12033003000,1400000US12033003000,2754,100,2654
12033003000,1400000US12033003000,1601,29,1572
12033003000,1400000US12033003000,1608,29,1579
12033003000,1400000US12033003000,1023,71,952
12033003000,1400000US12033003000,1060,71,989
12033003000,1400000US12033003000,1529,29,1500
12033003000,1400000US12033003000,1536,29,1507
12033003000,1400000US12033003000,1023,71,952
12033003000,1400000US12033003000,1060,71,989
12033003100,1400000US12033003100,1911,22,1889
12033003100,1400000US12033003100,660,15,645
12033003100,1400000US12033003100,660,15,645
12033003100,1400000US12033003100,1120,7,1113
12033003100,1400000US12033003100,1161,7,1154
12033003100,1400000US12033003100,632,15,617
12033003100,1400000US12033003100,632,15,617
12033003100,1400000US12033003100,1120,7,1113
12033003100,1400000US12033003100,1161,7,1154
12033003201,1400000US12033003201,2021,11,2010
12033003201,1400000US12033003201,993,11,982
12033003201,1400000US12033003201,1007,11,996
12033003201,1400000US12033003201,941,0,941
12033003201,1400000US12033003201,941,0,941
12033003201,1400000US12033003201,993,11,982
12033003201,1400000US12033003201,1007,11,996
12033003201,1400000US12033003201,941,0,941
12033003201,1400000US12033003201,941,0,941
12033003203,1400000US12033003203,1905,29,1876
12033003203,1400000US12033003203,858,15,843
12033003203,1400000US12033003203,869,15,854
12033003203,1400000US12033003203,958,14,944
12033003203,1400000US12033003203,978,14,964
12033003203,1400000US12033003203,858,15,843
12033003203,1400000US12033003203,869,15,854
12033003203,1400000US12033003203,958,14,944
12033003203,1400000US12033003203,978,14,964
12033003204,1400000US12033003204,1136,17,1119
12033003204,1400000US12033003204,888,0,888
12033003204,1400000US12033003204,888,0,888
12033003204,1400000US12033003204,874,0,874
12033003204,1400000US12033003204,874,0,874
12033003301,1400000US12033003301,1424,8,1416
12033003301,1400000US12033003301,1223,8,1215
12033003301,1400000US12033003301,1251,8,1243
12033003301,1400000US12033003301,1185,8,1177
12033003301,1400000US12033003301,1213,8,1205
12033003305,1400000US12033003305,725,0,725
12033003305,1400000US12033003305,583,0,583
12033003305,1400000US12033003305,597,0,597
12033003305,1400000US12033003305,81,0,81
12033003305,1400000US12033003305,583,0,583
12033003305,1400000US12033003305,597,0,597
12033003305,1400000US12033003305,81,0,81
12033003306,1400000US12033003306,2585,43,2542
12033003306,1400000US12033003306,2043,8,2035
12033003306,1400000US12033003306,2088,25,2063
12033003306,1400000US12033003306,291,18,273
12033003306,1400000US12033003306,369,35,334
12033003306,1400000US12033003306,1976,8,1968
12033003306,1400000US12033003306,2021,25,1996
12033003306,1400000US12033003306,291,18,273
12033003306,1400000US12033003306,369,35,334
12033003307,1400000US12033003307,801,5,796
12033003307,1400000US12033003307,536,5,531
12033003307,1400000US12033003307,536,5,531
12033003307,1400000US12033003307,513,5,508
12033003307,1400000US12033003307,513,5,508
12033003308,1400000US12033003308,1488,74,1414
12033003308,1400000US12033003308,1235,74,1161
12033003308,1400000US12033003308,1235,74,1161
12033003308,1400000US12033003308,1207,74,1133
12033003308,1400000US12033003308,1207,74,1133
12033003309,1400000US12033003309,2729,49,2680
12033003309,1400000US12033003309,2246,31,2215
12033003309,1400000US12033003309,2303,31,2272
12033003309,1400000US12033003309,2091,31,2060
12033003309,1400000US12033003309,2148,31,2117
12033003400,1400000US12033003400,1707,72,1635
12033003400,1400000US12033003400,1298,57,1241
12033003400,1400000US12033003400,1358,57,1301
12033003400,1400000US12033003400,344,15,329
12033003400,1400000US12033003400,1225,57,1168
12033003400,1400000US12033003400,1285,57,1228
12033003400,1400000US12033003400,344,15,329
12033003503,1400000US12033003503,2807,42,2765
12033003503,1400000US12033003503,2426,42,2384
12033003503,1400000US12033003503,2479,42,2437
12033003503,1400000US12033003503,2383,42,2341
12033003503,1400000US12033003503,2436,42,2394
12033003503,1400000US12033003503,368,13,355
12033003503,1400000US12033003503,456,14,442
12033003503,1400000US12033003503,395,14,381
12033003505,1400000US12033003505,1590,0,1590
12033003505,1400000US12033003505,1376,0,1376
12033003505,1400000US12033003505,1376,0,1376
12033003505,1400000US12033003505,1322,0,1322
12033003505,1400000US12033003505,1322,0,1322
12033003506,1400000US12033003506,1915,10,1905
12033003506,1400000US12033003506,1383,0,1383
12033003506,1400000US12033003506,1437,0,1437
12033003506,1400000US12033003506,1375,0,1375
12033003506,1400000US12033003506,1429,0,1429
12033003507,1400000US12033003507,2520,9,2511
12033003507,1400000US12033003507,2049,9,2040
12033003507,1400000US12033003507,2087,9,2078
12033003507,1400000US12033003507,1999,9,1990
12033003507,1400000US12033003507,2037,9,2028
12033003508,1400000US12033003508,2256,37,2219
12033003508,1400000US12033003508,1778,37,1741
12033003508,1400000US12033003508,1778,37,1741
12033003508,1400000US12033003508,1713,37,1676
12033003508,1400000US12033003508,1713,37,1676
12033003603,1400000US12033003603,2121,32,2089
12033003603,1400000US12033003603,1958,20,1938
12033003603,1400000US12033003603,2014,20,1994
12033003603,1400000US12033003603,1900,20,1880
12033003603,1400000US12033003603,1956,20,1936
12033003603,1400000US12033003603,288,0,288
12033003603,1400000US12033003603,289,0,289
12033003607,1400000US12033003607,779,0,779
12033003607,1400000US12033003607,727,0,727
12033003607,1400000US12033003607,727,0,727
12033003607,1400000US12033003607,727,0,727
12033003607,1400000US12033003607,727,0,727
12033003608,1400000US12033003608,2804,86,2718
12033003608,1400000US12033003608,2477,36,2441
12033003608,1400000US12033003608,2485,36,2449
12033003608,1400000US12033003608,2450,36,2414
12033003608,1400000US12033003608,2458,36,2422
12033003608,1400000US12033003608,415,11,404
12033003608,1400000US12033003608,724,9,715
12033003608,1400000US12033003608,308,27,281
12033003609,1400000US12033003609,1489,12,1477
12033003609,1400000US12033003609,1320,12,1308
12033003609,1400000US12033003609,1333,12,1321
12033003609,1400000US12033003609,1263,12,1251
12033003609,1400000US12033003609,1276,12,1264
12033003610,1400000US12033003610,2212,37,2175
12033003610,1400000US12033003610,1963,11,1952
12033003610,1400000US12033003610,1972,20,1952
12033003610,1400000US12033003610,1952,11,1941
12033003610,1400000US12033003610,1961,20,1941
12033003610,1400000US12033003610,331,11,320
12033003610,1400000US12033003610,388,0,388
12033003610,1400000US12033003610,255,0,255
12033003611,1400000US12033003611,2083,23,2060
12033003611,1400000US12033003611,1951,23,1928
12033003611,1400000US12033003611,1991,23,1968
12033003611,1400000US12033003611,1951,23,1928
12033003611,1400000US12033003611,1991,23,1968
12033003612,1400000US12033003612,1720,15,1705
12033003612,1400000US12033003612,1556,15,1541
12033003612,1400000US12033003612,1584,15,1569
12033003612,1400000US12033003612,1511,15,1496
