Id2,Id,Estimate; Total:,Estimate; Total: - With Social Security income,Estimate; Total: - No Social Security income
12031002400,1400000US12031002400,772,268,504
12031002501,1400000US12031002501,1530,521,1009
12031002501,1400000US12031002501,871,469,402
12031002501,1400000US12031002501,871,469,402
12031002501,1400000US12031002501,781,457,324
12031002501,1400000US12031002501,781,457,324
12031002502,1400000US12031002502,1675,373,1302
12031002502,1400000US12031002502,1359,350,1009
12031002502,1400000US12031002502,1389,361,1028
12031002502,1400000US12031002502,1350,350,1000
12031002502,1400000US12031002502,1380,361,1019
12031002600,1400000US12031002600,1444,421,1023
12031002600,1400000US12031002600,1272,371,901
12031002600,1400000US12031002600,1272,371,901
12031002600,1400000US12031002600,1259,371,888
12031002600,1400000US12031002600,1259,371,888
12031002701,1400000US12031002701,1235,327,908
12031002701,1400000US12031002701,999,230,769
12031002701,1400000US12031002701,1006,230,776
12031002701,1400000US12031002701,965,204,761
12031002701,1400000US12031002701,972,204,768
12031002702,1400000US12031002702,1328,262,1066
12031002702,1400000US12031002702,293,105,188
12031002702,1400000US12031002702,307,119,188
12031002702,1400000US12031002702,1008,143,865
12031002702,1400000US12031002702,1021,143,878
12031002702,1400000US12031002702,281,105,176
12031002702,1400000US12031002702,295,119,176
12031002702,1400000US12031002702,1008,143,865
12031002702,1400000US12031002702,1021,143,878
12031002801,1400000US12031002801,1871,963,908
12031002801,1400000US12031002801,1783,963,820
12031002801,1400000US12031002801,1838,963,875
12031002801,1400000US12031002801,1737,917,820
12031002801,1400000US12031002801,1792,917,875
12031002802,1400000US12031002802,1689,674,1015
12031002802,1400000US12031002802,1614,657,957
12031002802,1400000US12031002802,1614,657,957
12031002802,1400000US12031002802,1614,657,957
12031002802,1400000US12031002802,1614,657,957
12031002901,1400000US12031002901,1493,607,886
12031002901,1400000US12031002901,1462,588,874
12031002901,1400000US12031002901,1462,588,874
12031002901,1400000US12031002901,1462,588,874
12031002901,1400000US12031002901,1462,588,874
12031002902,1400000US12031002902,1370,371,999
12031002902,1400000US12031002902,1309,371,938
12031002902,1400000US12031002902,1309,371,938
12031002902,1400000US12031002902,1309,371,938
12031002902,1400000US12031002902,1309,371,938
12031010101,1400000US12031010101,1894,505,1389
12031010101,1400000US12031010101,1616,440,1176
12031010101,1400000US12031010101,1628,440,1188
12031010101,1400000US12031010101,235,65,170
12031010101,1400000US12031010101,1598,440,1158
12031010101,1400000US12031010101,1610,440,1170
12031010101,1400000US12031010101,360,137,223
12031010102,1400000US12031010102,3117,723,2394
12031010102,1400000US12031010102,2625,664,1961
12031010102,1400000US12031010102,2665,664,2001
12031010102,1400000US12031010102,312,37,275
12031010102,1400000US12031010102,312,37,275
12031010102,1400000US12031010102,2523,616,1907
12031010102,1400000US12031010102,2539,616,1923
12031010102,1400000US12031010102,279,37,242
12031010102,1400000US12031010102,279,37,242
12031010102,1400000US12031010102,463,143,320
12031010102,1400000US12031010102,428,120,308
12031010102,1400000US12031010102,404,47,357
12031010102,1400000US12031010102,346,149,197
12031010103,1400000US12031010103,1902,525,1377
12031010103,1400000US12031010103,1634,504,1130
12031010103,1400000US12031010103,1675,504,1171
12031010103,1400000US12031010103,1588,493,1095
12031010103,1400000US12031010103,1629,493,1136
12031010103,1400000US12031010103,301,43,258
12031010201,1400000US12031010201,2891,555,2336
12031010201,1400000US12031010201,2320,511,1809
12031010201,1400000US12031010201,2388,537,1851
12031010201,1400000US12031010201,356,18,338
12031010201,1400000US12031010201,386,18,368
12031010201,1400000US12031010201,2244,502,1742
12031010201,1400000US12031010201,2292,528,1764
12031010201,1400000US12031010201,356,18,338
12031010201,1400000US12031010201,374,18,356
12031010201,1400000US12031010201,394,48,346
12031010201,1400000US12031010201,483,134,349
12031010201,1400000US12031010201,448,82,366
12031010202,1400000US12031010202,1070,338,732
12031010202,1400000US12031010202,922,325,597
12031010202,1400000US12031010202,958,325,633
12031010202,1400000US12031010202,907,315,592
12031010202,1400000US12031010202,943,315,628
12031010301,1400000US12031010301,1133,303,830
12031010301,1400000US12031010301,953,260,693
12031010301,1400000US12031010301,969,276,693
12031010301,1400000US12031010301,155,18,137
12031010301,1400000US12031010301,155,18,137
12031010301,1400000US12031010301,937,260,677
12031010301,1400000US12031010301,953,276,677
12031010301,1400000US12031010301,155,18,137
12031010301,1400000US12031010301,155,18,137
