Id2,Id,Estimate; Total:,Estimate; Total: - With Supplemental Security Income (SSI),Estimate; Total: - No Supplemental Security Income (SSI)
12011030302,1400000US12011030302,1141,18,1123
12011030302,1400000US12011030302,1011,28,983
12011030302,1400000US12011030302,1026,28,998
12011030302,1400000US12011030302,1002,18,984
12011030302,1400000US12011030302,1002,18,984
12011030302,1400000US12011030302,998,28,970
12011030302,1400000US12011030302,1013,28,985
12011030302,1400000US12011030302,724,0,724
12011030302,1400000US12011030302,724,0,724
12011030401,1400000US12011030401,1039,95,944
12011030401,1400000US12011030401,963,95,868
12011030401,1400000US12011030401,963,95,868
12011030401,1400000US12011030401,963,95,868
12011030401,1400000US12011030401,963,95,868
12011030402,1400000US12011030402,1268,72,1196
12011030402,1400000US12011030402,1123,72,1051
12011030402,1400000US12011030402,1123,72,1051
12011030402,1400000US12011030402,1123,72,1051
12011030402,1400000US12011030402,1123,72,1051
12011030500,1400000US12011030500,1607,108,1499
12011030500,1400000US12011030500,569,52,517
12011030500,1400000US12011030500,623,71,552
12011030500,1400000US12011030500,866,37,829
12011030500,1400000US12011030500,926,37,889
12011030500,1400000US12011030500,380,62,318
12011030500,1400000US12011030500,310,9,301
12011030500,1400000US12011030500,329,9,320
12011030500,1400000US12011030500,866,37,829
12011030500,1400000US12011030500,907,37,870
12011030500,1400000US12011030500,259,43,216
12011030500,1400000US12011030500,294,62,232
12011030600,1400000US12011030600,1851,117,1734
12011030600,1400000US12011030600,491,14,477
12011030600,1400000US12011030600,491,14,477
12011030600,1400000US12011030600,1347,103,1244
12011030600,1400000US12011030600,1347,103,1244
12011030600,1400000US12011030600,103,0,103
12011030600,1400000US12011030600,452,14,438
12011030600,1400000US12011030600,452,14,438
12011030600,1400000US12011030600,1283,103,1180
12011030600,1400000US12011030600,1283,103,1180
12011030600,1400000US12011030600,277,0,277
12011030702,1400000US12011030702,1240,0,1240
12011030702,1400000US12011030702,1063,0,1063
12011030702,1400000US12011030702,1076,0,1076
12011030702,1400000US12011030702,891,0,891
12011030702,1400000US12011030702,904,0,904
12011030703,1400000US12011030703,2152,52,2100
12011030703,1400000US12011030703,1893,52,1841
12011030703,1400000US12011030703,1919,52,1867
12011030703,1400000US12011030703,1687,52,1635
12011030703,1400000US12011030703,1687,52,1635
12011030704,1400000US12011030704,2721,45,2676
12011030704,1400000US12011030704,2494,45,2449
12011030704,1400000US12011030704,2494,45,2449
12011030704,1400000US12011030704,2300,31,2269
12011030704,1400000US12011030704,2300,31,2269
12011030705,1400000US12011030705,2836,148,2688
12011030705,1400000US12011030705,2665,148,2517
12011030705,1400000US12011030705,2665,148,2517
12011030705,1400000US12011030705,2608,135,2473
12011030705,1400000US12011030705,2608,135,2473
12011030801,1400000US12011030801,2730,77,2653
12011030801,1400000US12011030801,1627,68,1559
12011030801,1400000US12011030801,1775,68,1707
12011030801,1400000US12011030801,781,9,772
12011030801,1400000US12011030801,795,9,786
12011030801,1400000US12011030801,632,0,632
12011030801,1400000US12011030801,318,0,318
12011030801,1400000US12011030801,1301,68,1233
12011030801,1400000US12011030801,1301,68,1233
12011030801,1400000US12011030801,744,9,735
12011030801,1400000US12011030801,758,9,749
12011030801,1400000US12011030801,326,0,326
12011030801,1400000US12011030801,474,0,474
12011030802,1400000US12011030802,3688,190,3498
12011030802,1400000US12011030802,3423,190,3233
12011030802,1400000US12011030802,3439,190,3249
12011030802,1400000US12011030802,380,0,380
12011030802,1400000US12011030802,3053,190,2863
12011030802,1400000US12011030802,3069,190,2879
12011030802,1400000US12011030802,370,0,370
12011030802,1400000US12011030802,370,0,370
12011030902,1400000US12011030902,1589,45,1544
12011030902,1400000US12011030902,1452,45,1407
12011030902,1400000US12011030902,1479,45,1434
12011030902,1400000US12011030902,1325,45,1280
12011030902,1400000US12011030902,1352,45,1307
12011030902,1400000US12011030902,277,9,268
12011030902,1400000US12011030902,329,8,321
12011030902,1400000US12011030902,254,0,254
12011030903,1400000US12011030903,1320,48,1272
12011030903,1400000US12011030903,1257,48,1209
12011030903,1400000US12011030903,1257,48,1209
12011030903,1400000US12011030903,1100,48,1052
12011030903,1400000US12011030903,1100,48,1052
12011030904,1400000US12011030904,2070,25,2045
12011030904,1400000US12011030904,1996,14,1982
12011030904,1400000US12011030904,1996,14,1982
12011030904,1400000US12011030904,1949,14,1935
12011030904,1400000US12011030904,1949,14,1935
12011030904,1400000US12011030904,454,0,454
12011031001,1400000US12011031001,1111,35,1076
12011031001,1400000US12011031001,958,0,958
12011031001,1400000US12011031001,958,0,958
12011031001,1400000US12011031001,880,0,880
12011031001,1400000US12011031001,880,0,880
12011031002,1400000US12011031002,2178,61,2117
12011031002,1400000US12011031002,2068,61,2007
12011031002,1400000US12011031002,2068,61,2007
12011031002,1400000US12011031002,1863,61,1802
12011031002,1400000US12011031002,1863,61,1802
12011031101,1400000US12011031101,1155,30,1125
12011031101,1400000US12011031101,1145,30,1115
12011031101,1400000US12011031101,1145,30,1115
12011031101,1400000US12011031101,1134,30,1104
12011031101,1400000US12011031101,1134,30,1104
12011031102,1400000US12011031102,1772,30,1742
12011031102,1400000US12011031102,1722,30,1692
12011031102,1400000US12011031102,1722,30,1692
12011031102,1400000US12011031102,1604,30,1574
12011031102,1400000US12011031102,1604,30,1574
12011031202,1400000US12011031202,3855,55,3800
12011031202,1400000US12011031202,3734,55,3679
12011031202,1400000US12011031202,3745,55,3690
12011031202,1400000US12011031202,3495,55,3440
12011031202,1400000US12011031202,3506,55,3451
12011031202,1400000US12011031202,667,0,667
12011031202,1400000US12011031202,682,0,682
12011031202,1400000US12011031202,723,0,723
12011031203,1400000US12011031203,856,59,797
12011031203,1400000US12011031203,856,59,797
12011031203,1400000US12011031203,856,59,797
12011031203,1400000US12011031203,846,59,787
12011031203,1400000US12011031203,846,59,787
12011031204,1400000US12011031204,1614,29,1585
12011031204,1400000US12011031204,1614,29,1585
12011031204,1400000US12011031204,1614,29,1585
12011031204,1400000US12011031204,1552,29,1523
12011031204,1400000US12011031204,1552,29,1523
12011031205,1400000US12011031205,849,27,822
12011031205,1400000US12011031205,825,27,798
12011031205,1400000US12011031205,839,27,812
12011031205,1400000US12011031205,801,27,774
12011031205,1400000US12011031205,801,27,774
12011040101,1400000US12011040101,815,0,815
12011040101,1400000US12011040101,786,0,786
12011040101,1400000US12011040101,786,0,786
12011040101,1400000US12011040101,759,0,759
12011040101,1400000US12011040101,759,0,759
12011040102,1400000US12011040102,1587,31,1556
12011040102,1400000US12011040102,1557,31,1526
12011040102,1400000US12011040102,1561,31,1530
12011040102,1400000US12011040102,1432,31,1401
12011040102,1400000US12011040102,1436,31,1405
12011040102,1400000US12011040102,280,16,264
12011040102,1400000US12011040102,229,0,229
12011040102,1400000US12011040102,366,16,350
12011040203,1400000US12011040203,1074,50,1024
12011040203,1400000US12011040203,1012,50,962
12011040203,1400000US12011040203,1012,50,962
12011040203,1400000US12011040203,887,50,837
12011040203,1400000US12011040203,887,50,837
12011040204,1400000US12011040204,1575,0,1575
12011040204,1400000US12011040204,1476,0,1476
12011040204,1400000US12011040204,1502,0,1502
12011040204,1400000US12011040204,1399,0,1399
12011040204,1400000US12011040204,1425,0,1425
12011040205,1400000US12011040205,2192,56,2136
12011040205,1400000US12011040205,2034,56,1978
12011040205,1400000US12011040205,2068,56,2012
12011040205,1400000US12011040205,1791,56,1735
12011040205,1400000US12011040205,1825,56,1769
12011040205,1400000US12011040205,474,17,457
12011040206,1400000US12011040206,1169,15,1154
12011040206,1400000US12011040206,1071,15,1056
12011040206,1400000US12011040206,1071,15,1056
12011040206,1400000US12011040206,952,15,937
12011040206,1400000US12011040206,952,15,937
12011040300,1400000US12011040300,1902,25,1877
12011040300,1400000US12011040300,1792,25,1767
12011040300,1400000US12011040300,1792,25,1767
12011040300,1400000US12011040300,1595,25,1570
12011040300,1400000US12011040300,1595,25,1570
12011040401,1400000US12011040401,1082,10,1072
12011040401,1400000US12011040401,1017,10,1007
12011040401,1400000US12011040401,1017,10,1007
12011040401,1400000US12011040401,1003,10,993
12011040401,1400000US12011040401,1003,10,993
12011040402,1400000US12011040402,1616,49,1567
12011040402,1400000US12011040402,1584,49,1535
12011040402,1400000US12011040402,1608,49,1559
12011040402,1400000US12011040402,1474,49,1425
12011040402,1400000US12011040402,1474,49,1425
12011040502,1400000US12011040502,1779,40,1739
12011040502,1400000US12011040502,1747,40,1707
12011040502,1400000US12011040502,1767,40,1727
12011040502,1400000US12011040502,1682,40,1642
12011040502,1400000US12011040502,1702,40,1662
12011040503,1400000US12011040503,1488,43,1445
12011040503,1400000US12011040503,1453,43,1410
12011040503,1400000US12011040503,1461,43,1418
12011040503,1400000US12011040503,1424,43,1381
12011040503,1400000US12011040503,1424,43,1381
12011040504,1400000US12011040504,2522,56,2466
12011040504,1400000US12011040504,2342,44,2298
12011040504,1400000US12011040504,2396,44,2352
12011040504,1400000US12011040504,2235,44,2191
12011040504,1400000US12011040504,2250,44,2206
12011040601,1400000US12011040601,1988,29,1959
12011040601,1400000US12011040601,1884,29,1855
12011040601,1400000US12011040601,1884,29,1855
12011040601,1400000US12011040601,1745,17,1728
12011040601,1400000US12011040601,1745,17,1728
12011040602,1400000US12011040602,1476,40,1436
12011040602,1400000US12011040602,1474,40,1434
12011040602,1400000US12011040602,1476,40,1436
12011040602,1400000US12011040602,1449,40,1409
12011040602,1400000US12011040602,1449,40,1409
12011040701,1400000US12011040701,1380,16,1364
12011040701,1400000US12011040701,1257,16,1241
12011040701,1400000US12011040701,1257,16,1241
12011040701,1400000US12011040701,1191,16,1175
12011040701,1400000US12011040701,1191,16,1175
12011040702,1400000US12011040702,1883,47,1836
12011040702,1400000US12011040702,1467,47,1420
12011040702,1400000US12011040702,1467,47,1420
12011040702,1400000US12011040702,1322,47,1275
12011040702,1400000US12011040702,1322,47,1275
12011040801,1400000US12011040801,1671,26,1645
12011040801,1400000US12011040801,759,17,742
12011040801,1400000US12011040801,759,17,742
12011040801,1400000US12011040801,836,9,827
12011040801,1400000US12011040801,846,9,837
12011040801,1400000US12011040801,667,17,650
12011040801,1400000US12011040801,667,17,650
12011040801,1400000US12011040801,816,9,807
12011040801,1400000US12011040801,826,9,817
12011040801,1400000US12011040801,389,0,389
12011040801,1400000US12011040801,274,0,274
12011040802,1400000US12011040802,2017,65,1952
12011040802,1400000US12011040802,1325,20,1305
12011040802,1400000US12011040802,1348,20,1328
12011040802,1400000US12011040802,551,28,523
12011040802,1400000US12011040802,551,28,523
12011040802,1400000US12011040802,1222,20,1202
12011040802,1400000US12011040802,1222,20,1202
12011040802,1400000US12011040802,551,28,523
12011040802,1400000US12011040802,551,28,523
12011040901,1400000US12011040901,1410,153,1257
12011040901,1400000US12011040901,1234,132,1102
12011040901,1400000US12011040901,1234,132,1102
12011040901,1400000US12011040901,1202,132,1070
12011040901,1400000US12011040901,1202,132,1070
12011040901,1400000US12011040901,401,58,343
12011040902,1400000US12011040902,1033,62,971
12011040902,1400000US12011040902,905,62,843
12011040902,1400000US12011040902,916,62,854
12011040902,1400000US12011040902,891,62,829
12011040902,1400000US12011040902,902,62,840
12011040902,1400000US12011040902,289,11,278
12011041000,1400000US12011041000,961,74,887
12011041000,1400000US12011041000,899,74,825
12011041000,1400000US12011041000,907,74,833
12011041000,1400000US12011041000,899,74,825
12011041000,1400000US12011041000,907,74,833
12011041100,1400000US12011041100,1431,134,1297
12011041100,1400000US12011041100,1385,134,1251
12011041100,1400000US12011041100,1385,134,1251
12011041100,1400000US12011041100,1356,134,1222
12011041100,1400000US12011041100,1356,134,1222
12011041200,1400000US12011041200,1377,74,1303
12011041200,1400000US12011041200,1320,74,1246
12011041200,1400000US12011041200,1357,74,1283
12011041200,1400000US12011041200,1320,74,1246
12011041200,1400000US12011041200,1357,74,1283
12011041200,1400000US12011041200,362,9,353
12011041300,1400000US12011041300,1961,301,1660
12011041300,1400000US12011041300,1906,301,1605
12011041300,1400000US12011041300,1920,301,1619
12011041300,1400000US12011041300,1906,301,1605
12011041300,1400000US12011041300,1920,301,1619
12011041400,1400000US12011041400,1092,114,978
12011041400,1400000US12011041400,1051,114,937
12011041400,1400000US12011041400,1069,114,955
12011041400,1400000US12011041400,1051,114,937
12011041400,1400000US12011041400,1069,114,955
12011041500,1400000US12011041500,1331,184,1147
